STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,Measurement Flag,Quality Flag,Source Flag,Time of Observation,MDSF,Measurement Flag,Quality Flag,Source Flag,Time of Observation,DAPR,Measurement Flag,Quality Flag,Source Flag,Time of Observation,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT01,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT05,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT11,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WT03,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110131,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,25, , ,K,9999,-9999, , , ,9999,44, , ,K,0800,-194, , ,K,0800,-167, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110501,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,72, , ,K,0800,-61, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110502,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,28, , ,K,0800,0,T, ,K,9999,0,T, ,K,9999,-11, , ,K,0800,-133, , ,K,0800,-94, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110503,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,61, , ,K,0800,-106, , ,K,0800,-56, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110504,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,139, , ,K,0800,-89, , ,K,0800,-28, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110505,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,161, , ,K,0800,-78, , ,K,0800,-22, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110506,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,189, , ,K,0800,-78, , ,K,0800,39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110507,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,200, , ,K,0800,-61, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110508,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,206, , ,K,0800,-61, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110509,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,189, , ,K,0800,17, , ,K,0800,89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110510,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,89, , ,K,0800,-33, , ,K,0800,39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110511,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,K,0800,0,T, ,K,9999,0,T, ,K,9999,117, , ,K,0800,-11, , ,K,0800,-11, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110512,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,K,0800,0,T, ,K,9999,0,T, ,K,9999,83, , ,K,0800,-17, , ,K,0800,33, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110513,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,117, , ,K,0800,-67, , ,K,0800,11, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110514,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,200, , ,K,0800,-39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110515,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,189, , ,K,0800,-28, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110516,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,189, , ,K,0800,-56, , ,K,0800,17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110517,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,183, , ,K,0800,6, , ,K,0800,44, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110518,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,122, , ,K,0800,-56, , ,K,0800,-11, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110519,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,30, , ,K,0800,0,T, ,K,9999,0,T, ,K,9999,122, , ,K,0800,-56, , ,K,0800,-17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110520,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0,T, ,K,0800,0, , ,K,9999,-9999, , , ,9999,78, , ,K,0800,-39, , ,K,0800,-6, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110521,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,94, , ,K,0800,-33, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110522,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,144, , ,K,0800,-39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110523,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,183, , ,K,0800,-28, , ,K,0800,22, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110524,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,167, , ,K,0800,-6, , ,K,0800,11, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110525,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,128, , ,K,0800,0, , ,K,0800,56, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110526,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,189, , ,K,0800,-28, , ,K,0800,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110527,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,200, , ,K,0800,0, , ,K,0800,89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110528,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,222, , ,K,0800,-17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110529,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,222, , ,K,0800,89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110530,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,217, , ,K,0800,44, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110531,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,128, , ,K,0800,-100, , ,K,0800,-17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110601,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,211, , ,K,0800,-39, , ,K,0800,17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110602,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,239, , ,K,0800,17, , ,K,0800,167, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110603,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,239, , ,K,0800,-39, , ,K,0800,56, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110604,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,211, , ,K,0800,-28, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110605,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,244, , ,K,0800,-17, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110606,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,256, , ,K,0800,6, , ,K,0800,50, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110607,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,250, , ,K,0800,17, , ,K,0800,89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110608,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,233, , ,K,0800,-44, , ,K,0800,33, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110609,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,233, , ,K,0800,-28, , ,K,0800,50, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110610,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,222, , ,K,0800,-33, , ,K,0800,44, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110611,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,228, , ,K,0800,-50, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110612,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,228, , ,K,0800,-22, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110613,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,233, , ,K,0800,-50, , ,K,0800,39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110614,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,233, , ,K,0800,-50, , ,K,0800,39, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110615,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,239, , ,K,0800,-6, , ,K,0800,56, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110616,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,261, , ,K,0800,6, , ,K,0800,72, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110617,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,244, , ,K,0800,33, , ,K,0800,111, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110618,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,222, , ,K,0800,6, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110619,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,228, , ,K,0800,6, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110620,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,211, , ,K,0800,44, , ,K,0800,78, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110621,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,178, , ,K,0800,-17, , ,K,0800,44, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110622,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,239, , ,K,0800,-28, , ,K,0800,44, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110623,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,283, , ,K,0800,11, , ,K,0800,72, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110624,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,289, , ,K,0800,6, , ,K,0800,83, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110625,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,283, , ,K,0800,-6, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110626,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,272, , ,K,0800,-6, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110627,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,283, , ,K,0800,-6, , ,K,0800,67, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110628,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,283, , ,K,0800,-6, , ,K,0800,89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110629,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,283, , ,K,0800,72, , ,K,0800,117, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20110630,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,289, , ,K,0800,89, , ,K,0800,122, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111201,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,94, , ,K,0800,-139, , ,K,0800,-94, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111202,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,3, , ,K,0800,0,T, ,K,9999,-9999, , , ,9999,-11, , ,K,0800,-150, , ,K,0800,-122, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111203,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-11, , ,K,0800,-128, , ,K,0800,-122, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111204,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-50, , ,K,0800,-211, , ,K,0800,-194, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111205,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,76, , ,K,0800,102, , ,K,9999,107, , ,K,9999,-11, , ,K,0800,-217, , ,K,0800,-89, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111206,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,102, , ,K,9999,-9999, , , ,9999,-78, , ,K,0800,-333, , ,K,0800,-294, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111207,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,102, , ,K,9999,-9999, , , ,9999,-17, , ,K,0800,-294, , ,K,0800,-222, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111208,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,76, , ,K,9999,-9999, , , ,9999,-17, , ,K,0800,-267, , ,K,0800,-194, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USC00051948,CREEDE WATER TREATMENT CO US,2628.6,37.8255,-106.9319,20111209,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,0, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-17, , ,K,0800,-261, , ,K,0800,-239, , ,K,0800,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
